ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
45787944,1738521,0,0
46288684,1125315,0,0
45893968,1107882,2,3
46311464,19075600,2,3
46300028,1119510,0,0
46301440,1119510,0,0
441840,81893,7,13
4199402,4285898,5,10
21502534,1307863,0,0
21004854,1717327,0,0
35507684,1713332,0,0
36102152,4056621,5,7
36158840,1125315,0,0
36300000,4149245,9,13
42805904,1177480,0,0
42802892,19078460,2,3
44343424,1119510,0,0
44360408,1119510,0,0
45649716,1119510,0,0
45659544,742185,0,0
45664744,1125315,0,0
45626540,1119510,0,0
45668128,920293,0,0
45636492,1129625,0,0
45683384,1332419,2,3
45695768,1129625,0,0
45677500,1125315,0,0
45681612,19079524,1,1
45678916,19079524,2,3
45691304,1112807,0,0
45694896,1124957,0,0
45897656,40229136,2,3
45787992,1115008,0,0
46288692,1125315,0,0
46293920,40222848,2,3
46321768,19078460,2,3
46300088,1119510,0,0
46301712,1119510,0,0
441840,433644,7,8
4199402,4066995,5,7
21502524,920293,0,0
21004856,975125,0,0
35507684,1759842,0,0
36203064,4156265,5,7
36158848,1125315,0,0
36300000,81151,9,14
42805904,1549786,0,0
44345192,40173592,2,3
44343464,1119510,0,0
44360396,1119510,0,0
45649940,1119510,0,0
45659548,1738521,0,0
45664824,1125315,0,0
45626980,1119510,0,0
45668320,1308738,0,0
45637248,1129625,0,0
45705048,40173592,2,3
45695832,1129625,0,0
45677324,1125315,0,0
45681516,46275916,1,1
45678488,19079524,2,3
45691304,1154029,0,0
45694416,975125,0,0
45897688,40163552,2,3
45787996,1713332,0,0
46288700,1125315,0,0
46244032,1107882,2,3
46310952,19078460,2,3
46300224,1119510,0,0
46319236,1119510,0,0
441840,441267,6,7
4199402,198199,5,7
21501260,967823,0,0
21004856,1728416,0,0
35507940,1154343,0,0
36203064,4132546,5,7
36158936,1125315,0,0
36300000,4230399,9,14
42805904,1519936,0,0
44355208,19075600,2,3
44343512,1119510,0,0
44360060,1119510,0,0
45649000,1119510,0,0
45659508,1174888,0,0
45664796,1125315,0,0
45623288,1119510,0,0
45668320,920293,0,0
45633536,1129625,0,0
45695192,1332419,2,3
45694512,1129625,0,0
45677540,1125315,0,0
45678624,19079524,1,1
45672772,19079524,2,3
45691324,740275,0,0
45690932,1539403,0,0
45897732,1551192,2,3
45787952,933724,0,0
46288760,1125315,0,0
45790940,1107882,2,3
46321908,19079524,2,3
46300040,1119510,0,0
46319768,1119510,0,0
441840,442116,6,7
4199402,78272,5,7
19010482,19010482,0,0
21004756,975125,0,0
35507576,1124300,0,0
35702768,4285898,5,7
36158676,1125315,0,0
36300000,40486432,9,14
42805792,715997,0,0
44352164,1332419,2,3
44343528,1119510,0,0
44360348,1119510,0,0
45649104,1119510,0,0
45659512,1310149,0,0
45664872,1125315,0,0
45623296,1119510,0,0
45668324,1124957,0,0
45633400,1129625,0,0
45676708,40173592,2,3
45692412,1129625,0,0
45677416,1125315,0,0
45678944,46275916,1,1
45697024,40223768,2,3
45802508,791967,0,0
45690940,975125,0,0
45897736,40224132,2,3
45787984,975125,0,0
46288716,1125315,0,0
46244220,1107882,2,3
46322128,40228216,2,3
46299996,1119510,0,0
46319772,1119510,0,0
441840,28060,6,9
4199402,140673,5,5
19010530,19134076,0,0
21004758,1595799,0,0
35507576,1501700,0,0
36102144,4294548,5,7
36159084,1125315,0,0
36300000,4296204,9,12
42805796,1125315,0,0
44345296,19075600,2,3
44343648,1119510,0,0
44360240,1119510,0,0
45646492,1119510,0,0
45659584,1551099,0,0
45664760,1125315,0,0
45623296,1119510,0,0
45668328,1307863,0,0
45633344,1129625,0,0
45707384,1332419,2,3
45692424,1129625,0,0
45677424,1125315,0,0
45678140,19127922,1,1
45682236,19078460,2,3
45802488,1545958,0,0
45690940,1717327,0,0
45897744,40232448,2,3
45788012,1149196,0,0
46244800,1125315,0,0
45801712,19078460,2,3
46321936,19078460,2,3
46300112,1119510,0,0
46322572,1119510,0,0
441840,255848,6,9
4199402,4029498,5,5
21003348,914335,0,0
21004758,1396131,0,0
35507640,975125,0,0
36102144,4116491,5,7
36159088,1125315,0,0
36300000,439406,9,10
42805800,19127890,0,0
44356224,19075600,2,3
44339816,1119510,0,0
44359936,1119510,0,0
45646528,1119510,0,0
45659528,1539403,0,0
45664968,1125315,0,0
45623512,1119510,0,0
45668288,705944,0,0
45633636,1129625,0,0
45698216,1332419,2,3
45692736,1129625,0,0
45677452,1125315,0,0
45678140,19133680,1,1
45678632,19078460,2,3
45802488,1153428,0,0
45690952,1326303,0,0
45897836,1539411,2,3
45787960,967823,0,0
46244804,1125315,0,0
45896088,1107882,2,3
46306460,19078460,2,3
46300112,1119510,0,0
46319844,1119510,0,0
441840,4149245,6,10
4199402,4166224,8,9
21003376,1129625,0,0
21004752,1746114,0,0
35507644,1129625,0,0
35802136,4285898,5,8
36159092,1125315,0,0
36300000,4306014,9,10
42805800,1589505,0,0
44345800,19079524,2,3
44339792,1119510,0,0
44359936,1119510,0,0
45646468,1119510,0,0
45659584,715997,0,0
45664880,1125315,0,0
45623520,1119510,0,0
45668104,1192710,0,0
45633440,1129625,0,0
45680416,40228216,2,3
45692392,1129625,0,0
45677592,1125315,0,0
45678140,19129144,1,1
45690780,19078460,2,3
45802324,1521369,0,0
45690952,975125,0,0
45897704,19059056,2,3
45788000,1124300,0,0
46244752,1125315,0,0
46242524,19078460,2,3
46316820,40228216,2,3
46300104,1119510,0,0
46319856,1119510,0,0
441840,4278672,6,10
4199402,258780,8,8
21003376,1343916,0,0
21004752,1741122,0,0
35507648,1129625,0,0
35205040,258780,5,8
36158776,1125315,0,0
36300000,4048169,9,10
42805800,1549786,0,0
44344944,19078460,2,3
44339904,1119510,0,0
44360304,1119510,0,0
45646648,1119510,0,0
45659472,1551099,0,0
45665068,1125315,0,0
45623364,1119510,0,0
45668108,1307863,0,0
45633544,1129625,0,0
45676400,19078460,2,3
45692616,1129625,0,0
45677700,1125315,0,0
45676348,19079524,1,1
45696916,19078460,2,3
45802324,1595799,0,0
45691056,1192710,0,0
45897916,40224804,2,3
45788024,1174888,0,0
46244656,1125315,0,0
45788112,19078460,2,3
46311228,19078460,2,3
46300340,1119510,0,0
46319936,1119510,0,0
441840,321042,6,10
4199402,372328,6,6
21003376,1129625,0,0
21004852,975125,0,0
35507652,1125315,0,0
35205040,4048171,5,8
36158904,1125315,0,0
36300000,4296205,9,9
42805552,1713332,0,0
44338264,19078460,2,3
44339884,1119510,0,0
44360264,1119510,0,0
45646604,1119510,0,0
45659472,1738521,0,0
45665072,1125315,0,0
45623632,1119510,0,0
45668160,738818,0,0
45633752,1129625,0,0
45698404,19078460,2,3
45692568,1129625,0,0
45677712,1125315,0,0
45769812,4001336,1,1
45690696,19078460,2,3
45802324,1549786,0,0
45691060,1501700,0,0
45897856,920300,2,3
45788024,1149196,0,0
46244656,1125315,0,0
46243964,40173592,2,3
45787464,1115171,2,3
46300244,1119510,0,0
46320056,1119510,0,0
441840,80502,5,7
4199402,4113008,6,6
21003384,1551099,0,0
21002820,1125315,0,0
35507652,1125315,0,0
36102152,4294548,5,8
36159112,1125315,0,0
36300000,4059173,10,13
42805520,967823,0,0
44345656,40228216,2,3
44339872,1119510,0,0
44362728,1119510,0,0
45646728,1119510,0,0
45656520,1174888,0,0
45664624,1125315,0,0
45623636,1119510,0,0
45668112,1548195,0,0
45630496,1129625,0,0
45683320,19078460,2,3
45692672,1129625,0,0
45677764,1125315,0,0
45702780,19079524,1,1
45780020,19078460,2,3
45802620,1549786,0,0
45691004,1713332,0,0
45897960,1107882,2,3
45788004,1192710,0,0
46243272,1125315,0,0
45801652,40173592,2,3
45787504,19059056,2,3
46300160,1119510,0,0
46319976,1119510,0,0
441840,260139,5,10
4199402,4155034,6,6
21003224,1129625,0,0
21002812,1124300,0,0
35507652,1125315,0,0
36100000,4056621,5,8
36158924,1125315,0,0
36300000,81893,10,16
42805912,1551099,0,0
44352768,1539411,2,3
44339876,1119510,0,0
44362800,1119510,0,0
45646584,1119510,0,0
45656316,738818,0,0
45664320,1125315,0,0
45667704,1119510,0,0
45666000,1332418,0,0
45630508,1129625,0,0
45669528,19075600,2,3
45692696,1129625,0,0
45677780,1125315,0,0
45702672,46275916,1,1
45694184,19078460,2,3
45802620,1521369,0,0
45691004,1759842,0,0
45895496,40232448,2,3
45788008,791967,0,0
46243284,1125315,0,0
45793456,40173592,2,3
45787508,782047,2,3
46296476,1119510,0,0
46320008,1119510,0,0
441840,4329847,5,11
4199402,380378,6,6
21003204,738818,0,0
21002812,975125,0,0
35507652,1119510,0,0
36203064,4001336,5,8
36159120,1125315,0,0
36300000,433644,10,11
42805920,1729720,0,0
44352684,40228216,2,3
44340116,1119510,0,0
44360556,1119510,0,0
45643812,1119510,0,0
45656536,1124957,0,0
45664328,1125315,0,0
45667840,1119510,0,0
45666000,1107830,0,0
45630324,1129625,0,0
45698520,19078460,2,3
45692708,1129625,0,0
45677780,1125315,0,0
45702668,46275916,1,1
45699716,19078460,2,3
45802632,1545958,0,0
45690896,1000560,0,0
45895568,19133872,2,3
45788040,757627,0,0
46243296,1125315,0,0
45798608,1332419,2,3
45787684,19074840,2,3
46296064,1119510,0,0
46320016,1119510,0,0
441840,133834,8,10
4199402,4109685,6,7
21003372,1000560,0,0
21002828,1115008,0,0
35507656,715997,0,0
36202156,40479768,5,10
36159004,1125315,0,0
36500000,381316,6,6
42805632,1557272,0,0
44359432,40228216,2,3
44340124,1119510,0,0
44360536,1119510,0,0
45643324,1119510,0,0
45656220,1361711,0,0
45662088,1125315,0,0
45667912,1119510,0,0
45665936,1310149,0,0
45630328,1129625,0,0
45674104,19075600,2,3
45692700,1129625,0,0
45677928,1125315,0,0
45696828,19079524,1,1
45706172,19078460,2,3
45802496,1124957,0,0
45690864,1107830,0,0
45895572,1332419,2,3
45788128,975125,0,0
46243300,1125315,0,0
46239380,40173592,2,3
45787740,19008572,2,3
46296348,1119510,0,0
46320028,1119510,0,0
441840,40479424,8,11
4199402,4056621,6,7
21003226,1129625,0,0
21002828,1551099,0,0
35507596,1174888,0,0
36203064,4230399,5,9
36158928,1125315,0,0
36500000,4310024,5,7
42805716,1119510,0,0
44345360,19079524,2,3
44340256,1119510,0,0
44360540,1119510,0,0
45643740,1119510,0,0
45656228,1343916,0,0
45662036,1125315,0,0
45667736,1119510,0,0
45665772,1309944,0,0
45630548,1129625,0,0
45779128,19078460,2,3
45689588,1129625,0,0
45677844,1125315,0,0
45692832,46275916,1,1
45780104,19078460,2,3
45802656,920293,0,0
45691080,1738521,0,0
45896724,19008572,2,3
45788040,723013,0,0
46243364,1125315,0,0
46294692,1332419,2,3
45787492,19019272,2,3
46318428,1119510,0,0
46319884,1119510,0,0
441840,4280726,4,11
4199402,4310024,6,7
21003246,914335,0,0
21002822,1125315,0,0
35507596,1125315,0,0
36203064,40479768,5,9
36159296,1125315,0,0
36500000,4280726,7,7
42805720,1149380,0,0
44359116,19078460,2,3
44340284,1119510,0,0
44353472,1119510,0,0
45643484,1119510,0,0
45656432,1149196,0,0
45662148,1125315,0,0
45667752,1119510,0,0
45665776,1717327,0,0
45630756,1129625,0,0
45707180,19075600,2,3
45689596,1129625,0,0
45677856,1125315,0,0
45692856,46275916,1,1
45706464,19078460,2,3
45802332,1332418,0,0
45691036,1713332,0,0
45896728,1127433,2,3
45788040,1149196,0,0
46243380,1125315,0,0
45801500,1332419,2,3
45801112,46233712,2,3
46318428,1119510,0,0
46313780,1119510,0,0
441840,134438,3,8
4199402,4294548,6,9
21003204,1125315,0,0
21002822,1112807,0,0
35507660,1112807,0,0
36203064,40479424,5,9
36159296,1125315,0,0
36500000,40486432,7,7
42805720,1307863,0,0
44352524,19078460,2,3
44338044,1119510,0,0
44353456,1119510,0,0
45643340,1119510,0,0
45656508,1367571,0,0
45662068,1125315,0,0
45667836,1119510,0,0
45665792,914335,0,0
45630576,1129625,0,0
45683256,19075600,2,3
45689276,1129625,0,0
45677792,1125315,0,0
45692888,46275916,1,1
45684736,19078460,2,3
45802568,967823,0,0
45691036,1759842,0,0
45896700,1713671,2,3
45788064,791967,0,0
46243368,1125315,0,0
46242380,19079524,2,3
45801204,1115171,2,3
46318452,1119510,0,0
46313824,1119510,0,0
441840,192671,2,7
4199402,4001336,6,8
21003220,1000560,0,0
21002812,1118084,0,0
35507480,1107830,0,0
36200000,4230399,5,11
36159236,1125315,0,0
36500000,317576,7,7
42902788,1310034,0,0
44353088,19078460,2,3
44338048,1119510,0,0
44353460,1119510,0,0
45643500,1119510,0,0
45656508,1309944,0,0
45662100,1125315,0,0
45667596,1119510,0,0
45665804,742185,0,0
45630584,1129625,0,0
45676408,40228216,2,3
45691624,1129625,0,0
45674400,1125315,0,0
45690024,46275916,1,1
45691036,19078460,2,3
45802584,1738521,0,0
45691040,1309944,0,0
45799696,19073184,2,3
45787972,1124957,0,0
46243332,1125315,0,0
45896076,19078460,2,3
45802356,19076374,2,3
46318456,1119510,0,0
46313800,1119510,0,0
1125443,19029476,2,3
4199402,4152936,6,8
21003250,1124300,0,0
21002828,1118084,0,0
35507480,1729720,0,0
36200000,4109685,5,9
36159128,1125315,0,0
36500000,134438,7,7
42902852,40224132,0,0
44359076,19078460,2,3
45619872,1119510,0,0
44353432,1119510,0,0
45643616,1119510,0,0
45656512,19127890,0,0
45662016,1125315,0,0
45668016,1119510,0,0
45665616,933724,0,0
45627588,1129625,0,0
45778724,19079524,2,3
45689696,1129625,0,0
45674004,1125315,0,0
45690088,46275916,1,1
45684616,40174880,2,3
45802388,1153428,0,0
45691088,1115008,0,0
46242288,1107882,2,3
45788104,1545958,0,0
46243320,1125315,0,0
45791528,19078460,2,3
45802516,40229136,2,3
46318576,1119510,0,0
46313688,1119510,0,0
920293,920334,2,3
4199402,261325,6,8
21003252,933724,0,0
21002840,1551099,0,0
35507484,1125315,0,0
36200000,4152936,5,10
36159132,1125315,0,0
36500000,40479768,6,11
42806840,1738521,0,0
44345088,19078460,2,3
45619848,1119510,0,0
44353648,1119510,0,0
45643632,1119510,0,0
45656512,1549786,0,0
45662172,1125315,0,0
45667860,1119510,0,0
45665616,967823,0,0
45627688,1129625,0,0
45780900,40228216,2,3
45689676,1129625,0,0
45674156,1125315,0,0
45688740,19079524,1,1
45700036,19078460,2,3
45802536,1149196,0,0
45691104,753626,0,0
45801072,46233712,2,3
45788052,1309944,0,0
46243416,1125315,0,0
45791216,19075600,2,3
45802408,19078460,2,3
46318536,1119510,0,0
46313724,1119510,0,0
4042650,4024289,2,3
4199402,81151,7,8
21003348,914335,0,0
21002812,975125,0,0
35507484,738818,0,0
21604344,1127078,0,3
36159344,1125315,0,0
36500000,40479424,6,11
42806976,1124957,0,0
44359352,19078460,2,3
45619888,1119510,0,0
44353420,1119510,0,0
45640744,1119510,0,0
45656448,1768849,0,0
45662268,1125315,0,0
45667248,1119510,0,0
45665904,1154343,0,0
45624612,1129625,0,0
45707824,19079524,2,3
45686780,1129625,0,0
45674280,1125315,0,0
45688520,19079524,1,1
45699732,19078460,2,3
45802400,1521369,0,0
45691188,1539403,0,0
45786044,19078460,2,3
45788220,1124957,0,0
46243468,1125315,0,0
45791068,19075600,2,3
45802940,1125315,0,0
46318676,1119510,0,0
46314040,1119510,0,0
4024656,4108705,2,3
4199402,4134304,7,8
21003120,1129625,0,0
21002844,1115008,0,0
35507484,1119510,0,0
21604344,1127433,0,3
36159292,1125315,0,0
36500000,78272,5,11
42806984,1129625,0,0
44362856,19078460,2,3
45620128,1119510,0,0
44353544,1119510,0,0
45640968,1119510,0,0
45656584,1149196,0,0
45662336,1125315,0,0
45665592,1119510,0,0
45665820,1149196,0,0
45624620,1129625,0,0
45676848,40228216,2,3
45686456,1129625,0,0
45674408,1125315,0,0
45683760,19079524,1,1
45684592,19078460,2,3
45802540,1115008,0,0
45690984,1110410,0,0
45798524,1107882,2,3
45788224,1174888,0,0
46243344,1125315,0,0
45798740,19075600,2,3
45802948,1125315,0,0
46318888,1119510,0,0
46314360,1119510,0,0
4165549,4198190,2,3
4199402,196456,7,7
21002692,1149380,0,0
21002844,1112807,0,0
35507640,1713332,0,0
35205188,4329847,0,0
36159212,1125315,0,0
36500000,4296204,5,8
42807192,1738521,0,0
44345524,19078460,2,3
45620212,1119510,0,0
44353664,1119510,0,0
45640728,1119510,0,0
45656372,1149196,0,0
45662048,1125315,0,0
45665680,1119510,0,0
45666024,1124300,0,0
45624452,1129625,0,0
45780808,19078460,2,3
45686692,1129625,0,0
45676228,1125315,0,0
45671440,19079524,1,1
45706496,19078460,2,3
45802540,914335,0,0
45690908,975125,0,0
46240804,1557272,0,0
45788264,1501700,0,0
46243348,1125315,0,0
46293960,19075600,2,3
45803212,1125315,0,0
46319028,1119510,0,0
46314364,1119510,0,0
201618,4166224,2,3
4199402,4266809,7,7
21002690,975125,0,0
21002844,975125,0,0
35507756,1000560,0,0
35204968,321042,0,0
36159404,1125315,0,0
36500000,4048171,8,8
42807024,705944,0,0
44362820,19078460,2,3
45620056,1119510,0,0
44353880,1119510,0,0
45640996,1119510,0,0
45656560,1332418,0,0
45662052,1125315,0,0
45665632,1119510,0,0
45666200,1332418,0,0
45624684,1129625,0,0
45685404,40228216,2,3
45686732,1129625,0,0
45676260,1125315,0,0
45688732,19079524,1,1
45685016,19078460,2,3
45802576,791967,0,0
45691284,1149196,0,0
46240804,1549786,0,0
45788240,1107830,0,0
46243420,1125315,0,0
45793392,19075600,2,3
45802956,1125315,0,0
46319096,1119510,0,0
46313848,1119510,0,0
1310149,40163552,2,3
4199402,375671,7,9
21002692,1149380,0,0
21002744,43012036,2,3
35507884,1759842,0,0
35204968,4324181,0,0
36159416,1125315,0,0
36500000,4113008,8,8
42806884,933724,0,0
44356176,19078460,2,3
45620068,1119510,0,0
44353520,1119510,0,0
45640984,1119510,0,0
45656260,1545958,0,0
45662208,1125315,0,0
45663136,1119510,0,0
45666052,1501700,0,0
45668468,1129625,0,0
45674072,40228216,2,3
45686984,1129625,0,0
45674416,1125315,0,0
45699216,19079524,1,1
45699720,19078460,2,3
45802632,1154343,0,0
45691260,1149196,0,0
46240804,1521369,0,0
45788240,1115008,0,0
46243480,1125315,0,0
45801512,19075600,2,3
45803068,1125315,0,0
46318776,1119510,0,0
46314068,1119510,0,0
1309944,1310034,2,3
4117930,313217,6,9
21002692,975125,0,0
21002744,19112600,2,3
35507884,1713332,0,0
35205160,317576,0,0
36159160,1125315,0,0
36500000,4152936,8,10
42807280,1738521,0,0
44345484,19078460,2,3
44361624,1119510,0,0
44353816,1119510,0,0
45641072,1119510,0,0
45656260,1115008,0,0
45662544,1125315,0,0
45663232,1119510,0,0
45666056,1713332,0,0
45668912,1129625,0,0
45686448,19078460,2,3
45687036,1129625,0,0
45674472,1125315,0,0
45702228,46275916,1,1
45780472,19078460,2,3
45802568,1192710,0,0
45691020,1115008,0,0
46240804,19127890,0,0
45788240,1549786,0,0
46243480,1125315,0,0
45791120,19075600,2,3
45803204,1125315,0,0
46313176,1119510,0,0
46314076,1119510,0,0
705944,40236448,2,3
4117930,4266809,6,6
21002322,1741122,0,0
21002744,40232448,2,3
35507888,1154343,0,0
21604086,19003952,0,0
36159176,1125315,0,0
36500000,4230399,5,10
42806992,1549786,0,0
44345400,19078460,2,3
44341468,1125315,0,0
44353940,1119510,0,0
45640936,1119510,0,0
45656592,1000560,0,0
45662260,1125315,0,0
45663184,1119510,0,0
45666060,738818,0,0
45668956,1129625,0,0
45695176,40228216,2,3
45683560,1129625,0,0
45674548,1125315,0,0
45702228,19079524,1,1
45782796,19078460,2,3
45688448,1501700,0,0
45691028,1551099,0,0
46240916,705944,0,0
45788272,1548195,0,0
46240852,1125315,0,0
46243684,19075600,2,3
45803312,1125315,0,0
46313176,1119510,0,0
46314372,1119510,0,0
1589505,1718412,2,3
4117930,255848,6,6
21002300,920293,0,0
21505756,40222848,2,3
35507888,1119510,0,0
21603968,1177480,0,0
36159368,1125315,0,0
36500000,4149245,4,10
42806992,1512674,0,0
44338116,19078460,2,3
45619688,1125315,0,0
44346020,1119510,0,0
45641048,1119510,0,0
45656468,1551099,0,0
45658832,1125315,0,0
45663348,1119510,0,0
45666064,1778162,0,0
45666636,1129625,0,0
45778588,1539411,2,3
45683708,1129625,0,0
45674432,1125315,0,0
45695380,19079524,1,1
45699920,19078460,2,3
45688456,933724,0,0
45691028,1310149,0,0
46241040,1000560,0,0
45788272,1115008,0,0
46240856,1125315,0,0
46238968,19075600,2,3
45803288,1125315,0,0
46312712,1119510,0,0
46314264,1119510,0,0
1589505,46221624,2,3
4117930,260139,6,6
21002320,1717327,0,0
21013432,19129656,2,3
35507872,1112807,0,0
21603968,1115008,0,0
36159544,1125315,0,0
36500000,4146173,4,10
42807240,1177480,0,0
44352684,1545959,2,3
45619704,1125315,0,0
44346192,1119510,0,0
45640940,1119510,0,0
45656472,1332418,0,0
45659080,1125315,0,0
45663360,1119510,0,0
45665664,738818,0,0
45666712,1129625,0,0
45676880,40228216,2,3
45683800,1129625,0,0
45674508,1125315,0,0
45689808,19079524,1,1
45780112,19078460,2,3
45688456,1112807,0,0
45691032,920293,0,0
46241024,1192710,0,0
45788256,1713332,0,0
46241048,1125315,0,0
45896208,19075600,2,3
45803392,1125315,0,0
46312960,1119510,0,0
46314536,1119510,0,0
723013,19076374,2,3
4117930,196456,6,6
21002320,1713332,0,0
21004224,19073188,2,3
35507820,1332418,0,0
21603980,1177480,0,0
36159364,1125315,0,0
36500000,81151,4,10
42807304,708298,0,0
44348792,1539411,2,3
45621552,1125315,0,0
44346196,1119510,0,0
45640824,1119510,0,0
45656040,1322184,0,0
45658968,1125315,0,0
45663404,1119510,0,0
45665668,1154029,0,0
45664248,1129625,0,0
45676880,40228232,2,3
45683780,1129625,0,0
45674436,1125315,0,0
45692708,19079524,1,1
45685100,19078460,2,3
45688460,1174888,0,0
45691344,1343916,0,0
46240976,1738521,0,0
45788160,1192710,0,0
46242536,1125315,0,0
46296696,40228216,2,3
45803392,1125315,0,0
46312696,1119510,0,0
46314592,1119510,0,0
715997,40223768,2,3
4117930,4056621,5,6
21002324,920293,0,0
21004224,19073184,2,3
35507900,1125315,0,0
21603312,1154343,0,0
36159488,1125315,0,0
36500000,4109685,8,9
42807304,1548195,0,0
44341724,40174880,2,3
45621608,1125315,0,0
44346152,1119510,0,0
45637668,1119510,0,0
45656616,1738521,0,0
45659084,1125315,0,0
45663372,1119510,0,0
45665924,1110410,0,0
45664256,1129625,0,0
45633060,40228216,2,3
45683848,1129625,0,0
45674524,1125315,0,0
45686764,19079524,1,1
45694104,19078460,2,3
45688280,1500211,0,0
45691356,1332418,0,0
46240984,1000560,0,0
45788200,1343916,0,0
46242544,1125315,0,0
45896200,19075600,2,3
45803400,1125315,0,0
46312604,1119510,0,0
46314552,1119510,0,0
715997,45892896,2,3
4117930,4310024,5,6
21002324,1717327,0,0
21004232,19073188,2,3
35507968,1551099,0,0
36156684,723013,0,0
36159488,1125315,0,0
36500000,4048695,4,9
42806920,1125315,0,0
44352676,1332419,2,3
45621608,1125315,0,0
44346256,1119510,0,0
45637848,1119510,0,0
45656592,1501700,0,0
45659084,1125315,0,0
45663192,1119510,0,0
45666108,1551099,0,0
45664264,1129625,0,0
45778888,1539411,2,3
45684060,1129625,0,0
45671472,1125315,0,0
45670076,19079524,1,1
45702972,19078460,2,3
45688544,1713332,0,0
45691316,1307863,0,0
46240988,1729720,0,0
45788324,1115008,0,0
46242488,1125315,0,0
46242376,40223768,2,3
45803128,1125315,0,0
46313148,1119510,0,0
46314568,1119510,0,0
1305058,19007332,2,3
4117930,45769020,5,6
21002324,1746114,0,0
21004232,19073184,2,3
35507968,967823,0,0
36156592,1501700,0,0
36159500,1125315,0,0
36500000,4035415,4,9
42806880,1125315,0,0
44352780,1539411,2,3
45621664,1125315,0,0
44346160,1119510,0,0
45637688,1119510,0,0
45656376,967823,0,0
45659092,1125315,0,0
45663456,1119510,0,0
45666040,1149196,0,0
45664268,1129625,0,0
45688968,40228216,2,3
45680704,1129625,0,0
45671604,1125315,0,0
45671616,19079524,1,1
45690728,1332419,2,3
45688640,975125,0,0
45691168,723013,0,0
46241100,705944,0,0
45788328,1500211,0,0
46242164,1125315,0,0
46244832,40228216,2,3
45803384,1125315,0,0
46313152,1119510,0,0
46314584,1119510,0,0
1308738,964261,2,3
4117930,4329847,5,8
21002228,926487,0,0
21004636,46275444,2,3
35507780,1125315,0,0
36156592,1713332,0,0
36159320,1125315,0,0
36500000,133834,9,9
42806880,1174888,0,0
44359432,1539411,2,3
45621696,1125315,0,0
44346312,1119510,0,0
45637888,1119510,0,0
45656544,1124957,0,0
45659120,1125315,0,0
45663460,1119510,0,0
45666096,1539403,0,0
45664368,1129625,0,0
45781100,40228216,2,3
45680752,1129625,0,0
45671640,1125315,0,0
45701784,46275916,1,1
45699900,1332419,2,3
45688528,1192710,0,0
45691384,1149196,0,0
46241112,1124957,0,0
45788116,1539403,0,0
46242168,1125315,0,0
45875960,40758408,2,3
45803328,1125315,0,0
46312928,1119510,0,0
46314672,1119510,0,0
975125,19008572,2,3
4117930,4116491,5,5
21001798,1746114,0,0
21004636,19129656,2,3
21604272,1102527,0,0
36156692,1343916,0,0
36159572,1125315,0,0
36313968,4280726,4,11
42807112,701322,0,0
44786892,3013682,1,1
45621716,1125315,0,0
44346228,1119510,0,0
45637908,1119510,0,0
45656240,1713332,0,0
45658980,1125315,0,0
45663596,1119510,0,0
45666192,1551099,0,0
45664548,1129625,0,0
45779076,19079524,2,3
45680764,1129625,0,0
45671648,1125315,0,0
45692912,19079524,1,1
45678680,1332419,2,3
45800048,1000560,0,0
45691128,975125,0,0
46241112,975125,0,0
45788080,1713332,0,0
46242168,1125315,0,0
45804316,40228216,2,3
45803076,1125315,0,0
46312932,1119510,0,0
46314688,1119510,0,0
967823,19079524,2,3
4117930,261325,5,7
21001800,1717327,0,0
21004232,19073184,2,3
21604272,1154029,0,0
36156692,1343916,0,0
36159584,1125315,0,0
36313968,257012,4,10
42807160,1125315,0,0
44786912,3016723,1,1
45619800,1125315,0,0
44346464,1119510,0,0
45637700,1119510,0,0
45656244,1343916,0,0
45658980,1125315,0,0
45659664,1119510,0,0
45666196,1361711,0,0
45661112,1129625,0,0
45695208,40228216,2,3
45680720,1129625,0,0
45671648,1125315,0,0
45695664,19079524,1,1
45703056,1332419,2,3
45799992,1192710,0,0
45691180,1107830,0,0
46240640,738818,0,0
45788080,1367571,0,0
46242488,1125315,0,0
45801572,40228216,2,3
45803080,1125315,0,0
46313224,1119510,0,0
46314340,1119510,0,0
4042646,4186930,3,3
4117930,321042,5,7
21001796,1759842,0,0
21004232,19073188,2,3
21603404,1119510,0,0
36156784,1119510,0,0
36159152,1125315,0,0
36313968,40479424,8,11
42807160,1124957,0,0
44359616,19074680,1,1
45619744,1125315,0,0
44346268,1119510,0,0
45634696,1119510,0,0
45656244,1343916,0,0
45659192,1125315,0,0
45659916,1119510,0,0
45666168,1149196,0,0
45661112,1129625,0,0
45778624,40228216,2,3
45680744,1129625,0,0
45671600,1125315,0,0
45708100,19079524,1,1
45684876,40174880,2,3
45799792,1149196,0,0
45691176,1192710,0,0
46240640,1107830,0,0
45788232,1332418,0,0
46242496,1125315,0,0
45787960,19079524,2,3
45800456,1125315,0,0
46313072,1119510,0,0
46315024,1119510,0,0
201618,440448,3,3
4117930,4166224,7,8
21001800,1713332,0,0
21601120,964261,2,3
21603398,1174888,0,0
36156788,1118084,0,0
36159584,1125315,0,0
36313968,4144583,8,8
42807200,1309944,0,0
44353136,46275916,1,1
45619820,1125315,0,0
44346384,1119510,0,0
45634668,1119510,0,0
45658432,723013,0,0
45659316,1125315,0,0
45659844,1119510,0,0
45666040,1153428,0,0
